"tableName","colName","units","description","updateID"
"SEDIMENT","dryMass","g","NA","originalDB.20160217"
"SEDIMENT","ashedMass","g","NA","originalDB.20160217"
"SEDIMENT","percentOrganic","percent","NA","originalDB.20160217"
"SEDIMENT","metadataID","NA","metadata associated with this sample; see METADATA","figshareUnits.20200812"
"SEDIMENT","comments","NA","NA","originalDB.20160217"
"SITES","siteID","NA","unique site identifier, composed of lakeID and siteName","figshareUnits.20200812"
"SITES","lakeID","NA","unique lake identifier; see LAKES","figshareUnits.20200812"
"SITES","siteName","NA","name of the site within the lake","figshareUnits.20200812"
"SITES","lat","NA","latitude of the site","figshareUnits.20200812"
"SITES","long","NA","longitude of the site","figshareUnits.20200812"
"SITES","UTM","NA","UTM coordinates of the site","figshareUnits.20200812"
"STAFF_GAUGES","projectID","NA","project affiliated with this data; see PROJECTS","figshareUnits.20200812"
"STAFF_GAUGES","sampleID","NA","unique string for each sampling event; see SAMPLES","figshareUnits.20200812"
"STAFF_GAUGES","lakeID","NA","lake where the sample was taken; see LAKES","figshareUnits.20200812"
"STAFF_GAUGES","siteName","NA","site within the lake where the sample was taken","figshareUnits.20200812"
"STAFF_GAUGES","dateSample","YYYY-MM-DD","date when the sample was taken","figshareUnits.20200812"
"STAFF_GAUGES","dateTimeSample","YYYY-MM-DD hh:mm:ss","date and time when the sample was taken","figshareUnits.20200812"
"STAFF_GAUGES","depthClass","NA","NA","originalDB.20160217"
"STAFF_GAUGES","depthTop","m","first or only depth","figshareUnits.20200812"
"STAFF_GAUGES","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"STAFF_GAUGES","waterHeight","see waterHeightUnits","height of water on the staff gauge","figshareUnits.20200812"
"STAFF_GAUGES","waterHeightUnits","NA","As specified","originalDB.20160217"
"STAFF_GAUGES","waterHeight_m","NA","NA","originalDB.20160217"
"STAFF_GAUGES","metadataID","m","metadata associated with this sample; see METADATA","originalDB.20160217"
"STAFF_GAUGES","comments","NA","NA","originalDB.20160217"
"TPOC_DEPOSITION","projectID","NA","project affiliated with this data; see PROJECTS","figshareUnits.20200812"
"TPOC_DEPOSITION","sampleID","NA","unique string for each sampling event; see SAMPLES","figshareUnits.20200812"
"TPOC_DEPOSITION","lakeID","NA","lake where the sample was taken; see LAKES","figshareUnits.20200812"
"TPOC_DEPOSITION","siteName","NA","site within the lake where the sample was taken","figshareUnits.20200812"
"TPOC_DEPOSITION","dateSample","YYYY-MM-DD","date when the sample was taken","figshareUnits.20200812"
"TPOC_DEPOSITION","dateTimeSample","YYYY-MM-DD hh:mm:ss","date and time when the sample was taken","figshareUnits.20200812"
"TPOC_DEPOSITION","depthClass","NA","NA","originalDB.20160217"
"TPOC_DEPOSITION","depthTop","m","first or only depth","figshareUnits.20200812"
"TPOC_DEPOSITION","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"TPOC_DEPOSITION","tPOCdepGreater35_mgC_m2_d","mgC/m2/d","greater than 35um","originalDB.20160217"
"TPOC_DEPOSITION","tPOCdepLess35_mgC_m2_d","mgC/m2/d","less than 35um","originalDB.20160217"
"TPOC_DEPOSITION","incubationDuration_h","h","NA","originalDB.20160217"
"TPOC_DEPOSITION","metadataID","NA","metadata associated with this sample; see METADATA","figshareUnits.20200812"
"TPOC_DEPOSITION","comments","NA","NA","originalDB.20160217"
"UPDATE_METADATA","updateID","NA","updateID from other tables","figshareUnits.20200812"
"UPDATE_METADATA","updateDate","MM/DD/YYYY","date the update was made","figshareUnits.20200812"
"UPDATE_METADATA","rawFile","NA","name of the raw csv file corresponding to the updated version of this table","figshareUnits.20200812"
"UPDATE_METADATA","parentBoxFolder","NA","where the raw csv file is stored in Box","figshareUnits.20200812"
"UPDATE_METADATA","sourceCode","NA","R script where the changes for this update were made.","lakesLatLongUpdate.20201005"
"UPDATE_METADATA","updaterInitials","initials","person in charge of the update","figshareUnits.20200812"
"UPDATE_METADATA","updateMetadata","NA","description of the update: what was changed/added/removed, how many rows were affected, etc.","figshareUnits.20200812"
"VERSION_HISTORY","dbDateCreate","NA","date the database version was created","figshareUnits.20200812"
"VERSION_HISTORY","verNumber","0.0.0","version number: first number is unique to each year; second number changes with most updates; third number indicates a very small fix/update","figshareUnits.20200812"
"VERSION_HISTORY","updater","NA","who performed the db update","figshareUnits.20200812"
"VERSION_HISTORY","dbTitle","NA","name of this version of the database","figshareUnits.20200812"
"VERSION_HISTORY","status","NA","status: archived or current","figshareUnits.20200812"
"VERSION_HISTORY","updateInfo","NA","brief overview of the changes made in this update","figshareUnits.20200812"
"ZOOPS_ABUND_BIOMASS","projectID","NA","project affiliated with this data; see PROJECTS","figshareUnits.20200812"
"ZOOPS_ABUND_BIOMASS","sampleID","NA","unique string for each sampling event; see SAMPLES","figshareUnits.20200812"
"ZOOPS_ABUND_BIOMASS","lakeID","NA","lake where the sample was taken; see LAKES","figshareUnits.20200812"
"ZOOPS_ABUND_BIOMASS","siteName","NA","site within the lake where the sample was taken","figshareUnits.20200812"
"ZOOPS_ABUND_BIOMASS","dateSample","YYYY-MM-DD","date when the sample was taken","figshareUnits.20200812"
"ZOOPS_ABUND_BIOMASS","dateTimeSample","YYYY-MM-DD hh:mm:ss","date and time when the sample was taken","figshareUnits.20200812"
"ZOOPS_ABUND_BIOMASS","depthClass","NA","NA","originalDB.20160217"
"ZOOPS_ABUND_BIOMASS","depthTop","m","first or only depth","figshareUnits.20200812"
"ZOOPS_ABUND_BIOMASS","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"ZOOPS_ABUND_BIOMASS","taxa","NA","most specific taxonomic name for the zoop in question","figshareUnits.20200812"
"ZOOPS_ABUND_BIOMASS","count","NA","count in subsample","originalDB.20160217"
"ZOOPS_ABUND_BIOMASS","meanMass_ug","ug","mean mass of taxa in sample","originalDB.20160217"
"ZOOPS_ABUND_BIOMASS","abundance_num_m3","num/m3","NA","originalDB.20160217"
"ZOOPS_ABUND_BIOMASS","biomass_gDryMass_m3","g Dry mass/m3","NA","originalDB.20160217"
"ZOOPS_ABUND_BIOMASS","metadataID","NA","metadata associated with this sample; see METADATA","figshareUnits.20200812"
"ZOOPS_ABUND_BIOMASS","comments","NA","NA","originalDB.20160217"
"ZOOPS_COEFFICIENTS","taxa","NA","most specific taxonomic name for the zoop in question","figshareUnits.20200812"
"ZOOPS_COEFFICIENTS","slope","NA","NA","originalDB.20160217"
"ZOOPS_COEFFICIENTS","intercept","NA","NA","originalDB.20160217"
"ZOOPS_COEFFICIENTS","equation","NA","NA","originalDB.20160217"
"ZOOPS_COEFFICIENTS","comments","NA","NA","originalDB.20160217"
"ZOOPS_LENGTHS","projectID","NA","project affiliated with this data; see PROJECTS","figshareUnits.20200812"
"ZOOPS_LENGTHS","sampleID","NA","unique string for each sampling event; see SAMPLES","figshareUnits.20200812"
"ZOOPS_LENGTHS","lakeID","NA","lake where the sample was taken; see LAKES","figshareUnits.20200812"
"ZOOPS_LENGTHS","siteName","NA","site within the lake where the sample was taken","figshareUnits.20200812"
"ZOOPS_LENGTHS","dateSample","YYYY-MM-DD","date when the sample was taken","figshareUnits.20200812"
"ZOOPS_LENGTHS","dateTimeSample","YYYY-MM-DD hh:mm:ss","date and time when the sample was taken","figshareUnits.20200812"
"ZOOPS_LENGTHS","depthClass","NA","NA","originalDB.20160217"
"ZOOPS_LENGTHS","depthTop","m","first or only depth","figshareUnits.20200812"
"ZOOPS_LENGTHS","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"ZOOPS_LENGTHS","taxa","NA","most specific taxonomic name for the zoop in question","figshareUnits.20200812"
"ZOOPS_LENGTHS","length","mm","measured length","figshareUnits.20200812"
"ZOOPS_LENGTHS","width","mm","measured width","figshareUnits.20200812"
"ZOOPS_LENGTHS","mass","ug","measured mass","figshareUnits.20200812"
"ZOOPS_LENGTHS","eggs","num/individual","# eggs of individual","originalDB.20160217"
"ZOOPS_LENGTHS","metadataID","NA","metadata associated with this sample; see METADATA","figshareUnits.20200812"
"ZOOPS_PRODUCTION","projectID","NA","project affiliated with this data; see PROJECTS","figshareUnits.20200812"
"ZOOPS_PRODUCTION","lakeID","NA","lake where the sample was taken; see LAKES","figshareUnits.20200812"
"ZOOPS_PRODUCTION","siteID","NA","site where the sample was taken","figshareUnits.20200812"
"ZOOPS_PRODUCTION","yearSample","YYYY","year when the sample was taken","figshareUnits.20200812"
"ZOOPS_PRODUCTION","taxa","NA","most specific taxonomic name for the zoop in question","figshareUnits.20200812"
"ZOOPS_PRODUCTION","production","g/m2/y","NA","originalDB.20160217"
"ZOOPS_PRODUCTION","prodSD","g/m2/y","standard deviation of production (g/m2/y)","originalDB.20160217"
"ZOOPS_PRODUCTION","seasonalSD","g/m2/y","seasonal standard deviation (g/m2/y)","originalDB.20160217"
"ZOOPS_PRODUCTION","production_m3","g/m3/y","NA","originalDB.20160217"
"ZOOPS_PRODUCTION","prodSD_m3","g/m3/y","standard deviation of production (g/m3/y)","originalDB.20160217"
"ZOOPS_PRODUCTION","seasonalSD_m3","g/m3/y","seasonal standard deviation of production (g/m3/y)","originalDB.20160217"
"ZOOPS_PRODUCTION","production_eggRatio","g/m2/y","done with egg ratio method (g/m2/y)","originalDB.20160217"
"ZOOPS_PRODUCTION","metadataID","NA","metadata associated with this sample; see METADATA","figshareUnits.20200812"
"ZOOPS_PRODUCTION","comments","NA","NA","originalDB.20160217"
"ZOOPS_SUBSAMPLE","projectID","NA","project affiliated with this data; see PROJECTS","figshareUnits.20200812"
"ZOOPS_SUBSAMPLE","sampleID","NA","unique string for each sampling event; see SAMPLES","figshareUnits.20200812"
"ZOOPS_SUBSAMPLE","lakeID","NA","lake where the sample was taken; see LAKES","figshareUnits.20200812"
"ZOOPS_SUBSAMPLE","siteName","NA","site where the sample was taken; see SITES","figshareUnits.20200812"
"ZOOPS_SUBSAMPLE","dateSample","YYYY-MM-DD","date when the sample was taken","figshareUnits.20200812"
"ZOOPS_SUBSAMPLE","dateTimeSample","YYYY-MM-DD hh:mm:ss","date and time when the sample was taken","figshareUnits.20200812"
"ZOOPS_SUBSAMPLE","depthClass","NA","NA","originalDB.20160217"
"ZOOPS_SUBSAMPLE","depthTop","m","first or only depth","figshareUnits.20200812"
"ZOOPS_SUBSAMPLE","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"ZOOPS_SUBSAMPLE","wtEmpty","g","NA","originalDB.20160217"
"ZOOPS_SUBSAMPLE","wtFull","g","NA","originalDB.20160217"
"ZOOPS_SUBSAMPLE","wtSubsample","g","NA","originalDB.20160217"
"BENTHIC_INVERT_SAMPLES","lakeID","NA","NA","units_20201125"
"ZOOPS_SUBSAMPLE","metadataID","NA","metadata associated with this sample; see METADATA","figshareUnits.20200812"
"ZOOPS_SUBSAMPLE","comments","NA","NA","units.20170626"
"BENTHIC_INVERT_SAMPLES","siteID","NA","NA","BENTHIC_INVERT_SAMPLES_units_update.20200930"
"BENTHIC_INVERT_SAMPLES","sampleID","NA","NA","BENTHIC_INVERT_SAMPLES_units_update.20200930"
"BENTHIC_INVERT_SAMPLES","dateSample","yyyy-mm-dd","NA","BENTHIC_INVERT_SAMPLES_units_update.20200930"
"BENTHIC_INVERT_SAMPLES","dateTimeSample","yyyy-mm-dd hh:mm:ss","NA","BENTHIC_INVERT_SAMPLES_units_update.20200930"
"BENTHIC_INVERT_SAMPLES","depthClass","NA","NA","BENTHIC_INVERT_SAMPLES_units_update.20200930"
"BENTHIC_INVERT_SAMPLES","depthTop","m","NA","BENTHIC_INVERT_SAMPLES_units_update.20200930"
"BENTHIC_INVERT_SAMPLES","depthBottom","m","NA","BENTHIC_INVERT_SAMPLES_units_update.20200930"
"BENTHIC_INVERT_SAMPLES","crew","NA","NA","BENTHIC_INVERT_SAMPLES_units_update.20200930"
"BENTHIC_INVERT_SAMPLES","weather","NA","NA","BENTHIC_INVERT_SAMPLES_units_update.20200930"
"BENTHIC_INVERT_SAMPLES","processed","NA","If F, sample was taken but not processed--if you find no associated bugs, there may still be some in vials. If T, sample was taken and processed--if you find no associated bugs, then the sample actually had no bugs (NFC)","BENTHIC_INVERT_SAMPLES_units_update.20200930"
"BENTHIC_INVERT_SAMPLES","comments","NA","NA","BENTHIC_INVERT_SAMPLES_units_update.20200930"
"SED_TRAP_SAMPLES","lakeID","NA","NA","units_20201125"
"BENTHIC_INVERT_SAMPLES","metadataID","NA","NA","BENTHIC_INVERT_SAMPLES_units_update.20200930"
"BENTHIC_INVERT_SAMPLES","updateID","NA","NA","BENTHIC_INVERT_SAMPLES_units_update.20200930"
"SED_TRAP_SAMPLES","projectID","NA","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_SAMPLES","siteName","NA","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_SAMPLES","sampleID","NA","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_SAMPLES","dateTimeSet","yyyy-mm-dd hh:mm:ss","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_SAMPLES","dateTimeSample","yyyy-mm-dd hh:mm:ss","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_SAMPLES","depthClass","NA","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_SAMPLES","depthTop","m","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_SAMPLES","depthBottom","m","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_SAMPLES","comments","NA","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_SAMPLES","metadataID","NA","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_SAMPLES","updateID","NA","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_DATA","projectID","NA","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_DATA","sampleID","NA","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_DATA","totalVolmL","mL","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_DATA","volFilteredmL","mL","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_DATA","parameter","NA","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_DATA","parameterValue","mg","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_DATA","flag","NA","NA","SED_TRAPS_units_update.20200930"
"WATER_CHEM","lakeID","NA","NA","units_20201125"
"WATER_CHEM","dateSample","NA","NA","units_20201125"
"SED_TRAP_DATA","comments","NA","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_DATA","metadataID","NA","NA","SED_TRAPS_units_update.20200930"
"SED_TRAP_DATA","updateID","NA","NA","SED_TRAPS_units_update.20200930"
"WATER_CHEM","projectID","NA","Which project the sample in question belongs to; see PROJECT","waterChemCreate.20201120"
"WATER_CHEM","sampleID","NA","sampleID; see Database Rules and Vocabulary","waterChemCreate.20201120"
"WATER_CHEM","parameter","NA","Which water chem parameter was measured (table is in long format)","waterChemCreate.20201120"
"WATER_CHEM","parameterValue","ug/L","Value of the measured parameter, in ug/L","waterChemCreate.20201120"
"WATER_CHEM","QCcode","Codes are described in 'DOC_QCcodes.pdf' in the folder 'Metadata Files/General or Secondary Metadata'.","Outcome code resulting from the DOC quality control process (see 'DOC_QA_QC_funs.R'). NA for other parameters.","waterChemCreate.20201120"
"WATER_CHEM","flag","binary","Whether data is flagged for quality issues","waterChemCreate.20201120"
"WATER_CHEM","comments","NA","Comments explaining e.g. quality issues that might cause a flag","waterChemCreate.20201120"
"WATER_CHEM","metadataID","NA","Associated metadata for this processing protocol","waterChemCreate.20201120"
"FISH_MORPHOMETRICS","fishID","NA","Which fish is being measured--see FISH_INFO","units_20201125"
"FISH_MORPHOMETRICS","imageFile","NA","Name of the image file being measured. Images are stored in Box/MFE/notoriousBLGPhotoArchive.","units_20201125"
"FISH_MORPHOMETRICS","parameter","NA","Which parameter is being measured (a length, a coordinate point, etc.)","units_20201125"
"FISH_MORPHOMETRICS","parameterValue","given by `parameterUnit`","The parameter measurement","units_20201125"
"FISH_MORPHOMETRICS","parameterUnit","NA","The unit of the parameter. Unitless for coordinates; mm for lengths, etc.","units_20201125"
"FISH_MORPHOMETRICS","processedBy","NA","Who measured/processed the fish","units_20201125"
"FISH_MORPHOMETRICS","replicate","NA","Some fish were measured more than once to get an estimate of measurement error. A more detailed description of this re-measurement protocol can be found in the associated metadata doc.","units_20201125"
"FISH_MORPHOMETRICS","metadataID","NA","Associated metadataID for the bluegill project","units_20201125"
