"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","temp","DOmgL","DOsat","SpC","pH","ORP","PAR","metadataID","comments","updateID"
3,"WL_DeepHole_20200811_0948_point_0.25_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",0.25,0.25,NA,NA,NA,NA,NA,NA,603.6,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_0.5_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",0.5,0.5,22.9,NA,NA,11.6,6.67,234.7,364.6,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_0.75_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",0.75,0.75,NA,NA,NA,NA,NA,NA,273.7,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_1_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",1,1,22.8,NA,NA,11.7,6.6,240.4,177.76,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_1.5_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",1.5,1.5,22.7,NA,NA,11.7,6.56,240.3,76.92,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_2_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",2,2,21.3,NA,NA,12.2,6.51,244.8,42.75,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_2.5_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",2.5,2.5,19.4,NA,NA,12.8,6.27,253.3,22,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_3_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",3,3,16.8,NA,NA,14.2,5.97,262.3,13.23,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_3.5_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",3.5,3.5,13.4,NA,NA,14,5.88,264.2,6.48,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_4_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",4,4,10.2,NA,NA,14.2,5.93,255.4,NA,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_4.5_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",4.5,4.5,8.4,NA,NA,14.4,5.9,255.1,NA,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_5_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",5,5,7.8,NA,NA,15,5.93,252.3,NA,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_5.5_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",5.5,5.5,6.5,NA,NA,18.3,5.9,246.1,NA,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_6_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",6,6,5.7,NA,NA,18.7,5.91,103.6,NA,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_6.5_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",6.5,6.5,5.4,NA,NA,18.8,5.97,77.4,NA,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_7_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",7,7,5.2,NA,NA,19.2,5.99,67.1,NA,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_7.5_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",7.5,7.5,5.1,NA,NA,19.8,6,58.6,NA,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_8_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",8,8,5.1,NA,NA,19.9,6.01,56.5,NA,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_9_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",9,9,5,NA,NA,20.2,6.09,49.3,NA,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_10_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",10,10,5,NA,NA,20.4,6.08,48.3,NA,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_11_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",11,11,4.9,NA,NA,20.8,6.09,46.7,NA,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_12_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",12,12,4.9,NA,NA,20.9,6.09,46.1,NA,"Limno.Sample.20160505","Deck PAR 1195.8",NA
3,"WL_DeepHole_20200811_0948_point_13_Limno.Sample.20160505","WL","DeepHole","2020-08-11","2020-08-11 09:48:00","point",13,13,4.9,NA,NA,21,6.12,43.5,NA,"Limno.Sample.20160505","Deck PAR 1195.8",NA
17,"BO_DeepHole_20200812_1055_point_0_Limno.Sample.20160505","BO","DeepHole","2020-08-12","2020-08-12 10:55:00","point",0,0,24.4,6.65,79.3,41,6.68,217.1,1093,"Limno.Sample.20160505","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ",NA
17,"BO_DeepHole_20200812_1055_point_0.25_Limno.Sample.20160505","BO","DeepHole","2020-08-12","2020-08-12 10:55:00","point",0.25,0.25,NA,NA,NA,NA,NA,NA,368.9,"Limno.Sample.20160505","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ",NA
17,"BO_DeepHole_20200812_1055_point_0.5_Limno.Sample.20160505","BO","DeepHole","2020-08-12","2020-08-12 10:55:00","point",0.5,0.5,22.4,6.54,75.5,40.9,6.81,219.5,211.1,"Limno.Sample.20160505","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ",NA
17,"BO_DeepHole_20200812_1055_point_0.75_Limno.Sample.20160505","BO","DeepHole","2020-08-12","2020-08-12 10:55:00","point",0.75,0.75,NA,NA,NA,NA,NA,NA,94.1,"Limno.Sample.20160505","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ",NA
17,"BO_DeepHole_20200812_1055_point_1_Limno.Sample.20160505","BO","DeepHole","2020-08-12","2020-08-12 10:55:00","point",1,1,19.7,1.19,13,44.3,6.63,228.5,30.84,"Limno.Sample.20160505","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ",NA
17,"BO_DeepHole_20200812_1055_point_1.5_Limno.Sample.20160505","BO","DeepHole","2020-08-12","2020-08-12 10:55:00","point",1.5,1.5,15.7,1.32,13.5,59.1,6.31,235.6,2.89,"Limno.Sample.20160505","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ",NA
17,"BO_DeepHole_20200812_1055_point_2_Limno.Sample.20160505","BO","DeepHole","2020-08-12","2020-08-12 10:55:00","point",2,2,12.4,1.6,15,84.6,6.3,168.2,NA,"Limno.Sample.20160505","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ",NA
17,"BO_DeepHole_20200812_1055_point_2.5_Limno.Sample.20160505","BO","DeepHole","2020-08-12","2020-08-12 10:55:00","point",2.5,2.5,9.9,1.96,17.2,106.2,6.37,133.2,NA,"Limno.Sample.20160505","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ",NA
17,"BO_DeepHole_20200812_1055_point_3_Limno.Sample.20160505","BO","DeepHole","2020-08-12","2020-08-12 10:55:00","point",3,3,8.2,2.14,18.1,131.4,6.42,96.3,NA,"Limno.Sample.20160505","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ",NA
17,"BO_DeepHole_20200812_1055_point_3.5_Limno.Sample.20160505","BO","DeepHole","2020-08-12","2020-08-12 10:55:00","point",3.5,3.5,7.1,2.23,18.5,154.4,6.42,82.2,NA,"Limno.Sample.20160505","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ",NA
17,"CB_DeepHole_20200812_0915_point_0_Limno.Sample.20160505","CB","DeepHole","2020-08-12","2020-08-12 09:15:00","point",0,0,23.5,7.25,85,17.6,4.55,288.4,764.2,"Limno.Sample.20160505","Deck PAR 1176.1",NA
17,"CB_DeepHole_20200812_0915_point_0.25_Limno.Sample.20160505","CB","DeepHole","2020-08-12","2020-08-12 09:15:00","point",0.25,0.25,NA,NA,NA,NA,NA,NA,305.2,"Limno.Sample.20160505","Deck PAR 1176.1",NA
17,"CB_DeepHole_20200812_0915_point_0.5_Limno.Sample.20160505","CB","DeepHole","2020-08-12","2020-08-12 09:15:00","point",0.5,0.5,22.9,7.28,84.8,17.6,4.63,312.3,133.67,"Limno.Sample.20160505","Deck PAR 1176.1",NA
17,"CB_DeepHole_20200812_0915_point_0.75_Limno.Sample.20160505","CB","DeepHole","2020-08-12","2020-08-12 09:15:00","point",0.75,0.75,NA,NA,NA,NA,NA,NA,39.32,"Limno.Sample.20160505","Deck PAR 1176.1",NA
17,"CB_DeepHole_20200812_0915_point_1_Limno.Sample.20160505","CB","DeepHole","2020-08-12","2020-08-12 09:15:00","point",1,1,21.2,5.43,61.1,19,4.62,318,3.07,"Limno.Sample.20160505","Deck PAR 1176.1",NA
17,"CB_DeepHole_20200812_0915_point_1.5_Limno.Sample.20160505","CB","DeepHole","2020-08-12","2020-08-12 09:15:00","point",1.5,1.5,17.3,1.72,17.6,31.6,4.41,329.5,NA,"Limno.Sample.20160505","Deck PAR 1176.1",NA
17,"CB_DeepHole_20200812_0915_point_2_Limno.Sample.20160505","CB","DeepHole","2020-08-12","2020-08-12 09:15:00","point",2,2,14.2,1.84,17.8,30.8,4.41,317,NA,"Limno.Sample.20160505","Deck PAR 1176.1",NA
17,"CB_DeepHole_20200812_0915_point_2.5_Limno.Sample.20160505","CB","DeepHole","2020-08-12","2020-08-12 09:15:00","point",2.5,2.5,11,2.28,20.6,20.9,4.56,292.4,NA,"Limno.Sample.20160505","Deck PAR 1176.1",NA
17,"CB_DeepHole_20200812_0915_point_3_Limno.Sample.20160505","CB","DeepHole","2020-08-12","2020-08-12 09:15:00","point",3,3,8.5,2.58,22.1,19.4,4.63,283.9,NA,"Limno.Sample.20160505","Deck PAR 1176.1",NA
17,"CB_DeepHole_20200812_0915_point_3.5_Limno.Sample.20160505","CB","DeepHole","2020-08-12","2020-08-12 09:15:00","point",3.5,3.5,7,2.83,23.1,18.8,4.76,278.7,NA,"Limno.Sample.20160505","Deck PAR 1176.1",NA
17,"CB_DeepHole_20200812_0915_point_4_Limno.Sample.20160505","CB","DeepHole","2020-08-12","2020-08-12 09:15:00","point",4,4,6,3.01,24,18.4,4.86,243,NA,"Limno.Sample.20160505","Deck PAR 1176.1",NA
17,"CB_DeepHole_20200812_0915_point_4.5_Limno.Sample.20160505","CB","DeepHole","2020-08-12","2020-08-12 09:15:00","point",4.5,4.5,5.3,2.99,23.6,19.4,4.94,187,NA,"Limno.Sample.20160505","Deck PAR 1176.1",NA
17,"CB_DeepHole_20200812_0915_point_5_Limno.Sample.20160505","CB","DeepHole","2020-08-12","2020-08-12 09:15:00","point",5,5,5,2.89,22.7,20.7,5.01,154.3,NA,"Limno.Sample.20160505","Deck PAR 1176.1",NA
17,"CB_DeepHole_20200812_0915_point_5.5_Limno.Sample.20160505","CB","DeepHole","2020-08-12","2020-08-12 09:15:00","point",5.5,5.5,4.9,2.85,22.2,21.5,5.07,145.4,NA,"Limno.Sample.20160505","Deck PAR 1176.1",NA
17,"CB_DeepHole_20200812_0915_point_6_Limno.Sample.20160505","CB","DeepHole","2020-08-12","2020-08-12 09:15:00","point",6,6,4.8,2.85,22.2,22.1,5.11,139.1,NA,"Limno.Sample.20160505","Deck PAR 1176.1",NA
17,"NG_DeepHole_20200814_1000_point_0_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",0,0,22.5,6.48,74.6,29.4,3.96,346.6,914.3,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_0.25_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",0.25,0.25,NA,NA,NA,NA,NA,NA,174.58,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_0.5_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",0.5,0.5,21.3,5.1,57.7,30.3,3.99,354.1,79.81,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_0.75_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",0.75,0.75,NA,NA,NA,NA,NA,NA,30.65,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_1_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",1,1,17,0.14,1.4,48.8,3.67,381.5,7.92,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_1.5_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",1.5,1.5,13.4,0.12,1.1,44,3.79,365,NA,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_2_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",2,2,10.1,0.15,1.3,38.8,3.86,261.7,NA,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_2.5_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",2.5,2.5,7.4,0.17,1.4,39.6,3.83,227.4,NA,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_3_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",3,3,5.8,0.18,1.4,38,3.87,211.8,NA,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_3.5_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",3.5,3.5,4.9,0.19,1.3,36.8,3.9,206.2,NA,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_4_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",4,4,4.3,0.18,1.4,36,3.95,199.4,NA,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_4.5_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",4.5,4.5,4.1,0.19,1.4,35.4,3.98,195,NA,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_5_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",5,5,4,0.17,1.3,35.4,3.99,193.6,NA,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_5.5_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",5.5,5.5,4,0.17,1.3,35.3,4,192.2,NA,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_6_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",6,6,4.1,0.17,1.3,34.6,4.05,189,NA,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_6.5_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",6.5,6.5,4.1,0.24,1.9,33.4,4.17,179.7,NA,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"NG_DeepHole_20200814_1000_point_7_Limno.Sample.20160505","NG","DeepHole","2020-08-14","2020-08-14 10:00:00","point",7,7,4.3,0.28,2.2,43.4,4.5,155.2,NA,"Limno.Sample.20160505","Deck PAR 1398.6 and PML is 0m because it was more than one degree different by 0.5m ",NA
17,"WA_DeepHole_20200814_1115_point_0_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",0,0,24.5,6.64,79.4,157,7.08,194.8,1266.9,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_0.25_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",0.25,0.25,NA,NA,NA,NA,NA,NA,867,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_0.5_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",0.5,0.5,24,6.54,77.7,150.5,7.2,190.2,619.1,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_0.75_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",0.75,0.75,NA,NA,NA,NA,NA,NA,349.7,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_1_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",1,1,23.3,5.21,61,151.9,7.33,191.4,300.4,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_1.5_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",1.5,1.5,21.8,4.5,50.7,160.2,7.34,195,192.7,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_2_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",2,2,19.5,2.7,29.4,208.3,7.34,194.5,126.34,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_2.5_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",2.5,2.5,16.4,0.92,9.5,250.7,7.41,193.7,88.95,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_3_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",3,3,13.9,0.23,2.2,256,7.43,194.6,62.45,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_3.5_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",3.5,3.5,11.8,0.56,5.2,262,7.36,197.8,35.8,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_4_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",4,4,9.9,3.48,30.6,274.3,7.41,198.4,14.95,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_4.5_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",4.5,4.5,8,0.2,1.7,306.6,7.31,-55.7,NA,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_5_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",5,5,7.1,0.19,1.6,316.3,7.34,-78.6,NA,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_5.5_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",5.5,5.5,6.6,0.19,1.6,321.2,7.34,-88.5,NA,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_6_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",6,6,6.3,0.18,1.5,331.8,7.34,-101.4,NA,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_6.5_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",6.5,6.5,6.2,0.17,1.4,348.7,7.32,-104.5,NA,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_7_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",7,7,6.1,0.17,1.4,361,7.32,-108.6,NA,"Limno.Sample.20160505","Deck PAR 1794.7",NA
17,"WA_DeepHole_20200814_1115_point_7.5_Limno.Sample.20160505","WA","DeepHole","2020-08-14","2020-08-14 11:15:00","point",7.5,7.5,6,0.16,1.3,375.1,7.3,-110.9,NA,"Limno.Sample.20160505","Deck PAR 1794.7",NA
15,"CR_DeepHole_20200817_0930_point_0_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",0,0,23.2,8.61,100.6,10.2,6.76,236.8,787.7,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_0.25_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",0.25,0.25,NA,NA,NA,NA,NA,NA,635.3,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_0.5_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",0.5,0.5,23.2,8.67,101.5,10.2,6.67,246.5,428.1,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_0.75_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",0.75,0.75,NA,NA,NA,NA,NA,NA,348.3,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_1_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",1,1,23.2,8.69,101.7,10.1,6.64,249.2,296.4,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_1.5_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",1.5,1.5,23.2,8.67,101.6,10.1,6.65,249.7,253.2,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_2_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",2,2,23.2,8.65,101.1,10.1,6.6,251.4,152.17,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_2.5_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",2.5,2.5,23.1,8.61,100.6,10.2,6.57,252.3,103.9,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_3_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",3,3,23.1,8.48,98.9,10.2,6.38,261.7,89.27,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_3.5_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",3.5,3.5,22.5,8.47,98,10.3,6.15,271.2,56.01,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_4_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",4,4,20.4,8.82,98,10.8,5.62,304.1,42.65,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_4.5_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",4.5,4.5,17,9.55,98.4,11.3,5.46,313.3,35.58,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_5_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",5,5,14.7,8.66,85,11.6,5.32,321.9,22.06,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_5.5_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",5.5,5.5,12.3,6.43,59.9,12.1,5.25,325.8,12.55,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_6_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",6,6,10,2.58,22.9,12.8,5.13,331,8.94,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_6.5_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",6.5,6.5,8.8,1.23,10.6,12.9,5.06,332.4,NA,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_7_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",7,7,8,0.19,1.6,12.6,4.95,335,NA,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_7.5_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",7.5,7.5,7.3,0.17,1.4,13.6,4.96,328,NA,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_8_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",8,8,6.8,0.13,1.1,14.8,5.01,318.9,NA,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_9_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",9,9,6.3,0.13,1.1,15.1,5.07,201.9,NA,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_10_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",10,10,6.1,0.11,0.9,15,5.09,161,NA,"Limno.Sample.20160505","Deck PAR 1190.4",NA
